date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2023-01-20 00:00:00+00:00,2023,1,20,port1282,Tema,Ghana,GHA,4,0,1,0,1,5,6,18372,0,0,0,0,18372,18372,3525,0,4021,0,6026,7547,13574
2023-01-21 00:00:00+00:00,2023,1,21,port1282,Tema,Ghana,GHA,4,0,0,0,1,4,5,24454,0,0,0,0,24454,24454,732,0,0,0,0,732,732
2023-01-22 00:00:00+00:00,2023,1,22,port1282,Tema,Ghana,GHA,3,0,0,1,0,4,4,22066,0,0,0,0,22066,22066,0,0,0,0,0,0,0
2023-01-23 00:00:00+00:00,2023,1,23,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,12558,39925,0,0,0,52484,52484,0,0,0,0,0,0,0
2023-01-24 00:00:00+00:00,2023,1,24,port1282,Tema,Ghana,GHA,0,1,1,0,0,2,2,0,49164,336,0,0,49500,49500,0,0,0,0,0,0,0
2023-01-25 00:00:00+00:00,2023,1,25,port1282,Tema,Ghana,GHA,0,1,1,0,0,2,2,0,0,1132,0,0,1132,1132,0,0,0,0,0,0,0
2023-01-26 00:00:00+00:00,2023,1,26,port1282,Tema,Ghana,GHA,3,2,0,0,1,5,6,10282,74296,0,0,0,84579,84579,633,0,0,0,8245,633,8878
2023-01-27 00:00:00+00:00,2023,1,27,port1282,Tema,Ghana,GHA,0,1,0,0,1,1,2,0,11403,0,0,0,11403,11403,0,0,0,0,0,0,0
2023-01-28 00:00:00+00:00,2023,1,28,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,6804,20399,0,0,0,27204,27204,726,789,0,0,0,1515,1515
2023-01-29 00:00:00+00:00,2023,1,29,port1282,Tema,Ghana,GHA,4,2,1,0,0,7,7,15107,0,0,0,0,15107,15107,0,18040,0,0,0,18040,18040
2023-01-30 00:00:00+00:00,2023,1,30,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,14671,0,0,0,0,14671,14671,0,0,0,0,0,0,0
2023-01-31 00:00:00+00:00,2023,1,31,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,8207,4720,0,0,0,12927,12927,1440,0,0,0,0,1440,1440
2023-02-01 00:00:00+00:00,2023,2,1,port1282,Tema,Ghana,GHA,1,2,1,0,0,4,4,8207,4523,299,0,0,13029,13029,1440,51216,0,0,0,52656,52656
2023-02-02 00:00:00+00:00,2023,2,2,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,12739,0,0,0,0,12739,12739,8425,0,0,0,0,8425,8425
2023-02-03 00:00:00+00:00,2023,2,3,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,9679,0,0,0,0,9679,9679,0,0,0,0,0,0,0
2023-02-04 00:00:00+00:00,2023,2,4,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,12813,31572,0,0,0,44386,44386,1440,0,0,0,0,1440,1440
2023-02-05 00:00:00+00:00,2023,2,5,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,1724,0,0,0,0,1724,1724,1298,0,0,0,0,1298,1298
2023-02-06 00:00:00+00:00,2023,2,6,port1282,Tema,Ghana,GHA,0,1,0,0,0,1,1,0,47291,0,0,0,47291,47291,0,0,0,0,0,0,0
2023-02-07 00:00:00+00:00,2023,2,7,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,28957,0,0,0,504,28957,29461,4429,0,0,0,0,4429,4429
2023-02-08 00:00:00+00:00,2023,2,8,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,0,19835,0,0,0,19835,19835,1936,0,0,0,0,1936,1936
2023-02-09 00:00:00+00:00,2023,2,9,port1282,Tema,Ghana,GHA,4,1,0,0,1,5,6,12107,9023,0,0,1416,21130,22547,646,0,0,0,0,646,646
2023-02-10 00:00:00+00:00,2023,2,10,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,13845,27390,0,0,0,41236,41236,0,0,0,0,0,0,0
2023-02-11 00:00:00+00:00,2023,2,11,port1282,Tema,Ghana,GHA,3,0,0,0,2,3,5,10363,0,0,0,0,10363,10363,0,0,0,0,5871,0,5871
2023-02-12 00:00:00+00:00,2023,2,12,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,13511,0,0,0,0,13511,13511,0,0,0,0,0,0,0
2023-02-13 00:00:00+00:00,2023,2,13,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,2711,49766,0,0,0,52477,52477,2814,0,0,0,0,2814,2814
2023-02-14 00:00:00+00:00,2023,2,14,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,29693,0,0,0,0,29693,29693,1440,0,0,0,0,1440,1440
2023-02-15 00:00:00+00:00,2023,2,15,port1282,Tema,Ghana,GHA,1,0,1,0,0,2,2,2178,0,918,0,0,3097,3097,0,0,0,0,0,0,0
2023-02-16 00:00:00+00:00,2023,2,16,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,9929,0,0,0,18051,9929,27980,27,0,0,0,0,27,27
2023-02-17 00:00:00+00:00,2023,2,17,port1282,Tema,Ghana,GHA,2,1,0,1,0,4,4,16275,1141,0,1701,0,19119,19119,0,0,0,0,0,0,0
2023-02-18 00:00:00+00:00,2023,2,18,port1282,Tema,Ghana,GHA,3,0,0,1,1,4,5,871,0,0,190,0,1062,1062,720,0,0,0,0,720,720
2023-02-19 00:00:00+00:00,2023,2,19,port1282,Tema,Ghana,GHA,0,2,0,0,0,2,2,0,20446,0,0,0,20446,20446,0,0,0,0,0,0,0
2023-02-20 00:00:00+00:00,2023,2,20,port1282,Tema,Ghana,GHA,2,0,0,0,2,2,4,9242,0,0,0,11204,9242,20446,0,0,0,0,2742,0,2742
2023-02-21 00:00:00+00:00,2023,2,21,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,17228,0,0,0,0,17228,17228,1440,0,0,0,0,1440,1440
2023-02-22 00:00:00+00:00,2023,2,22,port1282,Tema,Ghana,GHA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2110,0,0,2110,2110
2023-02-23 00:00:00+00:00,2023,2,23,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,3033,45787,0,0,0,48821,48821,0,0,0,0,0,0,0
2023-02-24 00:00:00+00:00,2023,2,24,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,3448,0,0,0,0,3448,3448,0,0,0,0,0,0,0
2023-02-25 00:00:00+00:00,2023,2,25,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,12026,0,0,0,0,12026,12026,0,0,0,0,0,0,0
2023-02-26 00:00:00+00:00,2023,2,26,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,15410,0,0,0,0,15410,15410,1440,0,0,0,0,1440,1440
2023-02-27 00:00:00+00:00,2023,2,27,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-28 00:00:00+00:00,2023,2,28,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,13017,0,0,0,2322,13017,15340,0,0,0,0,0,0,0
2023-03-01 00:00:00+00:00,2023,3,1,port1282,Tema,Ghana,GHA,0,2,0,0,0,2,2,0,1944,0,0,0,1944,1944,0,0,0,0,0,0,0
2023-03-02 00:00:00+00:00,2023,3,2,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,17120,20399,0,0,16845,37519,54365,1450,789,0,0,0,2240,2240
2023-03-03 00:00:00+00:00,2023,3,3,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,6484,0,0,0,0,6484,6484,0,0,0,0,0,0,0
2023-03-04 00:00:00+00:00,2023,3,4,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,16092,20399,0,0,0,36491,36491,1440,789,0,0,0,2229,2229
2023-03-05 00:00:00+00:00,2023,3,5,port1282,Tema,Ghana,GHA,2,2,0,0,2,4,6,9286,46442,0,0,13935,55729,69665,14946,0,0,0,1903,14946,16850
2023-03-06 00:00:00+00:00,2023,3,6,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,1049,22057,0,0,0,23107,23107,0,0,0,0,0,0,0
2023-03-07 00:00:00+00:00,2023,3,7,port1282,Tema,Ghana,GHA,3,0,1,0,1,4,5,0,0,2084,0,410,2084,2495,5048,0,775,0,0,5824,5824
2023-03-08 00:00:00+00:00,2023,3,8,port1282,Tema,Ghana,GHA,1,0,1,0,0,2,2,7201,0,589,0,0,7790,7790,0,0,0,0,0,0,0
2023-03-09 00:00:00+00:00,2023,3,9,port1282,Tema,Ghana,GHA,3,1,0,0,1,4,5,24213,28812,0,0,1416,53025,54441,1440,0,0,0,0,1440,1440
2023-03-10 00:00:00+00:00,2023,3,10,port1282,Tema,Ghana,GHA,4,1,1,0,0,6,6,12191,11703,0,0,0,23895,23895,1440,0,0,0,0,1440,1440
2023-03-11 00:00:00+00:00,2023,3,11,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,0,0,0,0,20418,0,20418,753,0,0,0,0,753,753
2023-03-12 00:00:00+00:00,2023,3,12,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,3279,0,0,0,0,3279,3279,3332,0,0,0,0,3332,3332
2023-03-13 00:00:00+00:00,2023,3,13,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,8207,0,0,0,0,8207,8207,6545,0,0,0,0,6545,6545
2023-03-14 00:00:00+00:00,2023,3,14,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,16330,0,0,0,0,16330,16330,1440,0,0,0,0,1440,1440
2023-03-15 00:00:00+00:00,2023,3,15,port1282,Tema,Ghana,GHA,3,1,1,0,0,5,5,11533,36257,1200,0,0,48991,48991,3896,0,53,0,0,3950,3950
2023-03-16 00:00:00+00:00,2023,3,16,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,16589,0,0,0,733,16589,17323,1440,0,0,0,0,1440,1440
2023-03-17 00:00:00+00:00,2023,3,17,port1282,Tema,Ghana,GHA,3,1,0,1,1,5,6,22421,14955,0,0,216,37377,37593,27,0,0,0,0,27,27
2023-03-18 00:00:00+00:00,2023,3,18,port1282,Tema,Ghana,GHA,2,0,0,1,0,3,3,12739,0,0,3996,0,16735,16735,1440,0,0,0,0,1440,1440
2023-03-19 00:00:00+00:00,2023,3,19,port1282,Tema,Ghana,GHA,4,2,0,0,0,6,6,14620,62988,0,0,0,77608,77608,9606,789,0,0,0,10396,10396
2023-03-20 00:00:00+00:00,2023,3,20,port1282,Tema,Ghana,GHA,0,0,0,1,1,1,2,0,0,0,2718,0,2718,2718,0,0,0,0,0,0,0
2023-03-21 00:00:00+00:00,2023,3,21,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,8207,0,0,0,0,8207,8207,1440,0,0,0,0,1440,1440
2023-03-22 00:00:00+00:00,2023,3,22,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-23 00:00:00+00:00,2023,3,23,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,11894,81449,0,0,0,93343,93343,0,0,0,0,0,0,0
2023-03-24 00:00:00+00:00,2023,3,24,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,5132,0,0,0,0,5132,5132,0,0,0,0,0,0,0
2023-03-25 00:00:00+00:00,2023,3,25,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,10581,4605,0,0,0,15186,15186,0,19729,0,0,0,19729,19729
2023-03-26 00:00:00+00:00,2023,3,26,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,8207,40448,0,0,0,48655,48655,1440,0,0,0,0,1440,1440
2023-03-27 00:00:00+00:00,2023,3,27,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,14017,0,0,0,0,14017,14017,1400,0,0,0,0,1400,1400
2023-03-28 00:00:00+00:00,2023,3,28,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,0,40917,0,0,0,40917,40917,3899,0,0,0,0,3899,3899
2023-03-29 00:00:00+00:00,2023,3,29,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,8207,0,0,0,950,8207,9157,1440,0,0,0,0,1440,1440
2023-03-30 00:00:00+00:00,2023,3,30,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,0,0,0,0,0,0,0,5447,0,0,0,0,5447,5447
2023-03-31 00:00:00+00:00,2023,3,31,port1282,Tema,Ghana,GHA,4,0,0,0,0,4,4,18684,0,0,0,0,18684,18684,1956,0,0,0,0,1956,1956
2023-04-01 00:00:00+00:00,2023,4,1,port1282,Tema,Ghana,GHA,5,0,0,0,1,5,6,20494,0,0,0,14504,20494,34998,0,0,0,0,0,0,0
2023-04-02 00:00:00+00:00,2023,4,2,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,863,0,0,0,0,863,863,27,31722,0,0,0,31750,31750
2023-04-03 00:00:00+00:00,2023,4,3,port1282,Tema,Ghana,GHA,4,0,0,0,0,4,4,23015,0,0,0,0,23015,23015,2880,0,0,0,0,2880,2880
2023-04-04 00:00:00+00:00,2023,4,4,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,17019,23885,0,0,1470,40905,42375,1440,0,0,0,0,1440,1440
2023-04-05 00:00:00+00:00,2023,4,5,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,1567,0,0,0,0,1567,1567,0,0,0,0,0,0,0
2023-04-06 00:00:00+00:00,2023,4,6,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,23976,0,0,0,0,23976,23976,1440,16598,0,0,0,18038,18038
2023-04-07 00:00:00+00:00,2023,4,7,port1282,Tema,Ghana,GHA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-08 00:00:00+00:00,2023,4,8,port1282,Tema,Ghana,GHA,2,1,1,0,0,4,4,9927,0,0,0,0,9927,9927,1440,0,1581,0,0,3021,3021
2023-04-09 00:00:00+00:00,2023,4,9,port1282,Tema,Ghana,GHA,4,0,0,0,0,4,4,16354,0,0,0,0,16354,16354,3452,0,0,0,0,3452,3452
2023-04-10 00:00:00+00:00,2023,4,10,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,9859,0,0,0,0,9859,9859,0,0,0,0,0,0,0
2023-04-11 00:00:00+00:00,2023,4,11,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,7539,0,0,0,0,7539,7539,0,0,0,0,0,0,0
2023-04-12 00:00:00+00:00,2023,4,12,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,8207,0,0,0,0,8207,8207,1440,0,0,0,0,1440,1440
2023-04-13 00:00:00+00:00,2023,4,13,port1282,Tema,Ghana,GHA,2,2,0,1,0,5,5,18584,57862,0,0,0,76447,76447,1440,0,0,0,0,1440,1440
2023-04-14 00:00:00+00:00,2023,4,14,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,16229,5452,0,0,0,21682,21682,1467,0,0,0,0,1467,1467
2023-04-15 00:00:00+00:00,2023,4,15,port1282,Tema,Ghana,GHA,4,1,1,0,0,6,6,16531,37801,1200,0,0,55532,55532,5427,0,53,0,0,5481,5481
2023-04-16 00:00:00+00:00,2023,4,16,port1282,Tema,Ghana,GHA,3,0,1,0,1,4,5,17932,0,0,0,0,17932,17932,0,0,3948,0,0,3948,3948
2023-04-17 00:00:00+00:00,2023,4,17,port1282,Tema,Ghana,GHA,0,1,0,0,0,1,1,0,4424,0,0,0,4424,4424,0,0,0,0,0,0,0
2023-04-18 00:00:00+00:00,2023,4,18,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,8207,0,0,0,0,8207,8207,1440,0,0,0,0,1440,1440
2023-04-19 00:00:00+00:00,2023,4,19,port1282,Tema,Ghana,GHA,0,2,0,0,0,2,2,0,40259,0,0,0,40259,40259,0,0,0,0,0,0,0
2023-04-20 00:00:00+00:00,2023,4,20,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,22233,0,1848,0,0,24081,24081,0,0,0,0,0,0,0
2023-04-21 00:00:00+00:00,2023,4,21,port1282,Tema,Ghana,GHA,5,1,0,0,1,6,7,16058,27815,0,0,1269,43873,45143,0,0,0,0,0,0,0
2023-04-22 00:00:00+00:00,2023,4,22,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,18521,0,0,0,0,18521,18521,0,0,144,0,0,144,144
2023-04-23 00:00:00+00:00,2023,4,23,port1282,Tema,Ghana,GHA,2,0,1,0,0,3,3,17034,0,1535,0,0,18570,18570,0,0,0,0,0,0,0
2023-04-24 00:00:00+00:00,2023,4,24,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,12152,0,0,0,0,12152,12152,0,0,0,0,0,0,0
2023-04-25 00:00:00+00:00,2023,4,25,port1282,Tema,Ghana,GHA,1,2,0,0,0,3,3,8207,90747,0,0,0,98954,98954,1440,0,0,0,0,1440,1440
2023-04-26 00:00:00+00:00,2023,4,26,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,8819,5758,0,0,4012,14578,18590,0,0,0,0,0,0,0
2023-04-27 00:00:00+00:00,2023,4,27,port1282,Tema,Ghana,GHA,3,2,2,0,0,7,7,21637,13790,1544,0,0,36972,36972,0,0,186,0,0,186,186
2023-04-28 00:00:00+00:00,2023,4,28,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,15668,22383,0,0,0,38052,38052,1702,0,0,0,0,1702,1702
2023-04-29 00:00:00+00:00,2023,4,29,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,8207,0,0,0,0,8207,8207,2566,0,0,0,0,2566,2566
2023-04-30 00:00:00+00:00,2023,4,30,port1282,Tema,Ghana,GHA,4,2,0,0,1,6,7,37980,20937,0,0,12244,58918,71163,1440,0,0,0,0,1440,1440
2023-05-01 00:00:00+00:00,2023,5,1,port1282,Tema,Ghana,GHA,2,0,0,0,0,2,2,21403,0,0,0,0,21403,21403,1440,0,0,0,0,1440,1440
2023-05-02 00:00:00+00:00,2023,5,2,port1282,Tema,Ghana,GHA,2,0,0,0,2,2,4,15507,0,0,0,22644,15507,38152,0,0,0,0,839,0,839
2023-05-03 00:00:00+00:00,2023,5,3,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,0,0,0,0,0,0,0,2903,0,0,0,0,2903,2903
2023-05-04 00:00:00+00:00,2023,5,4,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,12751,16990,0,0,0,29742,29742,0,0,0,0,0,0,0
2023-05-05 00:00:00+00:00,2023,5,5,port1282,Tema,Ghana,GHA,1,0,0,0,1,1,2,0,0,0,0,16758,0,16758,5687,0,0,0,0,5687,5687
2023-05-06 00:00:00+00:00,2023,5,6,port1282,Tema,Ghana,GHA,2,1,1,0,0,4,4,8892,0,0,0,0,8892,8892,0,18717,0,0,0,18717,18717
2023-05-07 00:00:00+00:00,2023,5,7,port1282,Tema,Ghana,GHA,3,1,1,0,0,5,5,13358,40801,1200,0,0,55359,55359,0,0,53,0,0,53,53
2023-05-08 00:00:00+00:00,2023,5,8,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,24814,0,0,0,4085,24814,28899,1440,0,0,0,1903,1440,3343
2023-05-09 00:00:00+00:00,2023,5,9,port1282,Tema,Ghana,GHA,1,0,1,1,0,3,3,8988,0,2016,0,0,11004,11004,0,0,0,0,0,0,0
2023-05-10 00:00:00+00:00,2023,5,10,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,2066,0,0,0,0,2066,2066,6474,0,0,0,0,6474,6474
2023-05-11 00:00:00+00:00,2023,5,11,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,11255,0,0,0,12878,11255,24134,1550,0,0,0,0,1550,1550
2023-05-12 00:00:00+00:00,2023,5,12,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,21162,44315,0,0,0,65477,65477,0,0,0,0,0,0,0
2023-05-13 00:00:00+00:00,2023,5,13,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,8207,475,0,0,0,8682,8682,1440,0,0,0,0,1440,1440
2023-05-14 00:00:00+00:00,2023,5,14,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,40095,0,0,0,0,40095,40095,0,0,0,0,0,0,0
2023-05-15 00:00:00+00:00,2023,5,15,port1282,Tema,Ghana,GHA,2,2,0,0,0,4,4,0,78162,0,0,0,78162,78162,1478,0,0,0,0,1478,1478
2023-05-16 00:00:00+00:00,2023,5,16,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,2180,0,0,0,0,2180,2180,0,48103,0,0,0,48103,48103
2023-05-17 00:00:00+00:00,2023,5,17,port1282,Tema,Ghana,GHA,0,2,1,0,1,3,4,0,0,2084,0,0,2084,2084,0,0,775,0,0,775,775
2023-05-18 00:00:00+00:00,2023,5,18,port1282,Tema,Ghana,GHA,4,0,0,0,0,4,4,17323,0,0,0,0,17323,17323,7899,0,0,0,0,7899,7899
2023-05-19 00:00:00+00:00,2023,5,19,port1282,Tema,Ghana,GHA,4,2,1,0,0,7,7,25950,45935,1590,0,0,73475,73475,1467,0,0,0,0,1467,1467
2023-05-20 00:00:00+00:00,2023,5,20,port1282,Tema,Ghana,GHA,2,1,1,0,2,4,6,14870,28820,1404,0,4085,45095,49181,0,0,0,0,1903,0,1903
2023-05-21 00:00:00+00:00,2023,5,21,port1282,Tema,Ghana,GHA,3,0,0,0,0,3,3,25454,0,0,0,0,25454,25454,0,0,0,0,0,0,0
2023-05-22 00:00:00+00:00,2023,5,22,port1282,Tema,Ghana,GHA,4,1,1,0,0,6,6,30720,38276,832,0,0,69829,69829,1440,0,0,0,0,1440,1440
2023-05-23 00:00:00+00:00,2023,5,23,port1282,Tema,Ghana,GHA,1,0,1,0,0,2,2,0,0,250,0,0,250,250,5590,0,0,0,0,5590,5590
2023-05-24 00:00:00+00:00,2023,5,24,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,20145,40871,0,0,0,61017,61017,0,0,0,0,0,0,0
2023-05-25 00:00:00+00:00,2023,5,25,port1282,Tema,Ghana,GHA,4,0,0,0,1,4,5,14801,0,0,0,841,14801,15643,1440,0,0,0,0,1440,1440
2023-05-26 00:00:00+00:00,2023,5,26,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,7058,39328,0,0,7119,46387,53506,0,0,0,0,839,0,839
2023-05-27 00:00:00+00:00,2023,5,27,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,8637,0,922,0,0,9559,9559,2648,0,0,0,0,2648,2648
2023-05-28 00:00:00+00:00,2023,5,28,port1282,Tema,Ghana,GHA,1,1,0,0,0,2,2,10562,40783,0,0,0,51346,51346,0,0,0,0,0,0,0
2023-05-29 00:00:00+00:00,2023,5,29,port1282,Tema,Ghana,GHA,0,3,0,0,0,3,3,0,5802,0,0,0,5802,5802,0,0,0,0,0,0,0
2023-05-30 00:00:00+00:00,2023,5,30,port1282,Tema,Ghana,GHA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1514,0,0,0,0,1514,1514
2023-05-31 00:00:00+00:00,2023,5,31,port1282,Tema,Ghana,GHA,4,0,0,0,0,4,4,38617,0,0,0,0,38617,38617,0,0,0,0,0,0,0
2023-06-01 00:00:00+00:00,2023,6,1,port1282,Tema,Ghana,GHA,2,1,0,1,1,4,5,19258,1352,0,0,0,20610,20610,0,0,0,0,0,0,0
2023-06-02 00:00:00+00:00,2023,6,2,port1282,Tema,Ghana,GHA,2,1,1,0,0,4,4,872,38655,164,0,0,39692,39692,0,0,0,0,0,0,0
2023-06-03 00:00:00+00:00,2023,6,3,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,11054,0,0,0,0,11054,11054,0,0,1216,0,0,1216,1216
2023-06-04 00:00:00+00:00,2023,6,4,port1282,Tema,Ghana,GHA,2,1,0,0,1,3,4,15759,0,0,0,20493,15759,36253,1440,0,0,0,0,1440,1440
2023-06-05 00:00:00+00:00,2023,6,5,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-06 00:00:00+00:00,2023,6,6,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,14200,43925,0,0,0,58126,58126,1440,0,0,0,0,1440,1440
2023-06-07 00:00:00+00:00,2023,6,7,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,16989,39044,0,0,0,56034,56034,0,0,0,0,0,0,0
2023-06-08 00:00:00+00:00,2023,6,8,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,4577,16045,0,0,3572,20623,24196,0,0,0,0,0,0,0
2023-06-09 00:00:00+00:00,2023,6,9,port1282,Tema,Ghana,GHA,4,1,0,1,0,6,6,13399,37487,0,1019,0,51906,51906,21069,0,0,0,0,21069,21069
2023-06-10 00:00:00+00:00,2023,6,10,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,26418,49270,0,0,0,75688,75688,0,0,0,0,0,0,0
2023-06-11 00:00:00+00:00,2023,6,11,port1282,Tema,Ghana,GHA,2,2,0,0,1,4,5,18634,53363,0,0,13991,71997,85989,0,0,0,0,0,0,0
2023-06-12 00:00:00+00:00,2023,6,12,port1282,Tema,Ghana,GHA,1,1,0,0,2,2,4,2861,0,0,0,10241,2861,13102,0,0,0,0,5087,0,5087
2023-06-13 00:00:00+00:00,2023,6,13,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,18493,38170,0,0,0,56663,56663,655,0,0,0,0,655,655
2023-06-14 00:00:00+00:00,2023,6,14,port1282,Tema,Ghana,GHA,2,1,0,0,0,3,3,3705,20399,0,0,0,24104,24104,0,789,0,0,0,789,789
2023-06-15 00:00:00+00:00,2023,6,15,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,17690,0,0,0,30007,17690,47697,2615,0,0,0,0,2615,2615
2023-06-16 00:00:00+00:00,2023,6,16,port1282,Tema,Ghana,GHA,3,2,0,0,0,5,5,25857,58895,0,0,0,84752,84752,0,789,0,0,0,789,789
2023-06-17 00:00:00+00:00,2023,6,17,port1282,Tema,Ghana,GHA,4,1,0,0,0,5,5,15537,0,0,0,0,15537,15537,0,0,0,0,0,0,0
2023-06-18 00:00:00+00:00,2023,6,18,port1282,Tema,Ghana,GHA,3,0,0,0,1,3,4,27139,0,0,0,0,27139,27139,0,0,0,0,0,0,0
2023-06-19 00:00:00+00:00,2023,6,19,port1282,Tema,Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-20 00:00:00+00:00,2023,6,20,port1282,Tema,Ghana,GHA,3,0,1,0,0,4,4,48015,0,6001,0,0,54017,54017,0,0,0,0,0,0,0
2023-06-21 00:00:00+00:00,2023,6,21,port1282,Tema,Ghana,GHA,2,0,0,0,1,2,3,2638,0,0,0,0,2638,2638,27,0,0,0,2655,27,2682
2023-06-22 00:00:00+00:00,2023,6,22,port1282,Tema,Ghana,GHA,0,0,0,0,1,0,1,0,0,0,0,8583,0,8583,0,0,0,0,0,0,0
2023-06-23 00:00:00+00:00,2023,6,23,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,26039,20790,0,0,0,46829,46829,2880,0,0,0,0,2880,2880
2023-06-24 00:00:00+00:00,2023,6,24,port1282,Tema,Ghana,GHA,3,1,0,0,0,4,4,15331,0,0,0,0,15331,15331,739,12504,0,0,0,13244,13244
2023-06-25 00:00:00+00:00,2023,6,25,port1282,Tema,Ghana,GHA,1,1,0,0,1,2,3,14123,20697,0,0,7119,34821,41940,0,0,0,0,839,0,839
